사업장명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,사업장면적,전화번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
더리터 달성공원역점,대구광역시,중구,"대구광역시 중구 태평로 50, 상가동 C-104호 (도원동, 힐스테이트 도원 센트럴)",,35.876397324,128.5825045673,22.95,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
써니커피 대구동성로점,대구광역시,중구,"대구광역시 중구 동성로5길 37, 3,4층 (삼덕동1가)",,35.8677875172,128.5967217125,285.33,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
팽피씨카페 삼덕점,대구광역시,중구,"대구광역시 중구 공평로10길 56, 1층 (삼덕동2가)",,35.8674047815,128.6028865967,31.95,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
파인드아웃 커피,대구광역시,중구,"대구광역시 중구 국채보상로150길 7, 1층 (동인동4가)",,35.8679114124,128.6118483615,68,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
이지지 커피(egg coffee),대구광역시,중구,"대구광역시 중구 동덕로 84-7, 1층 (대봉동)",,35.8624297998,128.6036797773,40.17,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
라푀유크로와상,대구광역시,중구,"대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)",,35.8666296004,128.5906257186,89.1,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
이브닝글로우(evening glow),대구광역시,중구,"대구광역시 중구 동덕로36길 19, 1층 (동인동1가)",,35.870384862,128.6055107827,73.36,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
수평적관계,대구광역시,중구,대구광역시 중구 국채보상로 460-8 (대신동),,35.8700317365,128.5810877971,20.83,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
하나비,대구광역시,중구,"대구광역시 중구 국채보상로 704-5, 1층 (동인동4가)",,35.8685296677,128.6076878143,70.58,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
리터킹 남산점,대구광역시,중구,"대구광역시 중구 남산로 30, 근린생활시설동 1층 109호 (남산동, 극동 스타클래스 남산)",,35.8592602626,128.5833652231,39.75,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
난초네츠보,대구광역시,중구,"대구광역시 중구 동성로3길 28, 4층 (삼덕동1가)",,35.8665345617,128.5976438026,95,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
테이스티 커피,대구광역시,중구,"대구광역시 중구 달구벌대로 2161, 1층 (삼덕동2가)",,35.8640825124,128.599779362,34.35,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
하삼동커피 동성로점,대구광역시,중구,"대구광역시 중구 동성로1길 29-10, 1층 (봉산동)",,35.8669175147,128.5953615638,28.2,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
라라라커피(LaLaLa Coffee),대구광역시,중구,"대구광역시 중구 명덕로 33, 상가4동 지하1층 라호 (남산동, 남산자이하늘채)",,35.8608290166,128.5758693892,25.27,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
텐퍼센트스페셜티커피 대구힐스에비뉴도원점,대구광역시,중구,"대구광역시 중구 태평로 50, B동 1층 112호 (도원동)",,35.876397324,128.5825045673,43.65,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
청솔로9 동성로점,대구광역시,중구,"대구광역시 중구 중앙대로 405, 1층 (남일동)",,35.8693493098,128.593537822,52.8,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
키치크케이크,대구광역시,중구,"대구광역시 중구 동성로4길 69, 1층 (공평동)",,35.867932645,128.5991635981,13.21,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
유락(yoorak),대구광역시,중구,"대구광역시 중구 태평로51길 8-19, 2층 (동인동3가)",,35.8731261527,128.6072879954,67.69,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
그믐,대구광역시,중구,"대구광역시 중구 경상감영길 183, 3층 (문화동)",,35.8722056461,128.5974802154,94.21,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
메가엠지씨커피 대구남산점,대구광역시,중구,"대구광역시 중구 달구벌대로 1950, 106동 106호 (남산동, 남산그린타운)",,35.8628796333,128.5767470055,43.66,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
배달의카페 청라언덕점,대구광역시,중구,"대구광역시 중구 달구벌대로 2037-6, 1층 (동산동)",,35.8667005782,128.5865537878,24.35,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
숲속호두 대구반월당점,대구광역시,중구,"대구광역시 중구 중앙대로 331-1, 1층 (남산동)",,35.8627517114,128.5929033384,30.35,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
사운즈커피미니 대봉점,대구광역시,중구,"대구광역시 중구 대봉로 240, 근린생활시설동 142호 (대봉동, 대봉서한포레스트)",,35.8603954715,128.6023735888,87.48,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
북셀러,대구광역시,중구,"대구광역시 중구 달구벌대로446길 8-3, 1층 (대봉동)",,35.8619118049,128.605697972,33,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
메가엠지씨커피 대구서문시장점,대구광역시,중구,"대구광역시 중구 큰장로26길 60, 1,2층 (대신동)",,35.8685118079,128.5814138691,60.36,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
메고지고 대구동인동점,대구광역시,중구,"대구광역시 중구 태평로 276, 한성빌딩 1층 (동인동3가)",,35.8784565015,128.5813230031,61.17,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
케이쿠에오,대구광역시,중구,"대구광역시 중구 국채보상로150길 76-3, 1층 (삼덕동3가)",,35.8650697388,128.6101496804,69.59,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
휴먼 어라운드 커피,대구광역시,중구,"대구광역시 중구 동덕로14길 14, 1층 (대봉동)",,35.8609954779,128.6046291488,36.52,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
뵈르뵈르 더현대 대구점,대구광역시,중구,"대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)",,35.8666296004,128.5906257186,16.53,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
크로키(kroki),대구광역시,중구,"대구광역시 중구 봉산문화길 29-2, 1층 (봉산동)",,35.86145935,128.5977026635,94.66,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
크로하우스 대구점,대구광역시,중구,"대구광역시 중구 서성로 33, 1층 (서성로2가)",,35.8696607132,128.587013372,46.78,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
마실커피 중앙로역점,대구광역시,중구,"대구광역시 중구 중앙대로 412-2, 1층 (남일동)",,35.8697612916,128.5939672291,39.34,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
라이크플리(Like PL),대구광역시,중구,"대구광역시 중구 달구벌대로447길 8-8, 1층 (삼덕동3가)",,35.8626638686,128.6078020179,36.87,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
유락(yoorak),대구광역시,중구,"대구광역시 중구 태평로51길 8-19, 1층 (동인동3가)",,35.8731261527,128.6072879954,93.17,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
제우스플라워카페 피코그린,대구광역시,중구,"대구광역시 중구 경상감영길 231, 2층 (동문동)",,35.8716217953,128.6000053418,9.9,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
에이비씨(ABC),대구광역시,중구,"대구광역시 중구 약령길 33-16, 1층 (계산동2가)",,35.8682462259,128.5883329697,43.52,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
천씨씨커피 대구남산점,대구광역시,중구,"대구광역시 중구 중앙대로61길 37-2, 1층 (남산동)",,35.8604452545,128.5897454811,16.5,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
바나타이거 북성로점,대구광역시,중구,"대구광역시 중구 태평로28길 13, 115동 115호 (태평로2가, 힐스테이트 대구역)",,35.8748419745,128.5927234937,37.71,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
떡담,대구광역시,중구,"대구광역시 중구 동덕로 130, 경북대학교병원 간의휴게소동 지상1층 (삼덕동2가)",,35.866235255,128.6043125526,20,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
카페삼덕,대구광역시,중구,"대구광역시 중구 달구벌대로447길 64, 삼덕동근린생활주택 1층 (삼덕동3가)",,35.8651892855,128.6083026205,79.55,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
퐁당,대구광역시,중구,"대구광역시 중구 동성로6길 46, 근린생활시설 지하1층 (공평동)",,35.8685311725,128.597830583,169.3,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
사운즈커피미니 청라언덕점,대구광역시,중구,"대구광역시 중구 달구벌대로 1950, 106동 108호 (남산동, 남산그린타운)",,35.8628796333,128.5767470055,114.7,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
세임에이지(same age),대구광역시,중구,대구광역시 중구 중앙대로68길 14 (남산동),,35.8628201558,128.5941495794,55.2,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
온봄,대구광역시,중구,"대구광역시 중구 동덕로 36-8, 1층 (대봉동)",,35.8584061761,128.6058127849,22.4,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
어글리(UGLY),대구광역시,중구,"대구광역시 중구 서성로14길 69, 1층 (대안동)",,35.8729747947,128.5914101252,22.3,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
아몬도(AMONDO),대구광역시,중구,"대구광역시 중구 재마루길 28, 1층 (남산동)",,35.8652006613,128.5867623497,27.52,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
이디야커피 대구 겟팅점,대구광역시,중구,"대구광역시 중구 달구벌대로 2205, 지상 1층 (삼덕동2가)",,35.8630918494,128.6045247303,59.15,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
민들렌,대구광역시,중구,"대구광역시 중구 남산로3안길 15, 1,2층 (남산동)",,35.8601427356,128.5775176215,58.04,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
바로(BARO),대구광역시,중구,"대구광역시 중구 명륜로21길 59, 지상 2층 (남산동)",,35.863126265,128.5942725044,4.6,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
카페 루미잠봉(Cafe Lumi Jambon),대구광역시,중구,"대구광역시 중구 교동4길 5, 지상 1층 (교동)",,35.8736794796,128.5996726026,25,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
이닌케이크(yininkeik),대구광역시,중구,"대구광역시 중구 동덕로14길 17, 1층 (대봉동)",,35.8611361137,128.6048676683,47.34,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
프루테리아,대구광역시,중구,"대구광역시 중구 달구벌대로447길 27, 지상 1층 (삼덕동3가)",,35.8636297481,128.6075772037,15,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
델리카페,대구광역시,중구,"대구광역시 중구 명덕로 333, 대백프라자 지하 1층 (대봉동)",,35.855717036,128.6063616031,25.42,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
카페 안식,대구광역시,중구,"대구광역시 중구 재마루1길 2, 지상 1층 (남산동)",,35.8648492846,128.5868730258,31.2,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
카페이안,대구광역시,중구,"대구광역시 중구 명덕로65길 39, 지상 1층 (대봉동)",,35.8569788447,128.6050044705,56,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
슬레이트커피(Slate coffee),대구광역시,중구,"대구광역시 중구 국채보상로140길 35, 1층 (동인동4가)",,35.8672396905,128.6063739696,26.56,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
욜로피씨(PC)방 대구대봉직영점,대구광역시,중구,"대구광역시 중구 대봉로 226, 지하1층 1호 (대봉동, 대봉화성그린빌아파트)",,35.8588399673,128.6018186708,19.17,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
투썸플레이스 대구대봉점,대구광역시,중구,"대구광역시 중구 대봉로 216, 지상 1층 (대봉동)",,35.8580246313,128.601891597,175.6,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
투썸플레이스 경대병원점,대구광역시,중구,"대구광역시 중구 동덕로 130, 경북대학교병원 간이휴게소동 지상 2층 (삼덕동2가)",,35.866235255,128.6043125526,50.65,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
투썸플레이스 경대병원점,대구광역시,중구,"대구광역시 중구 동덕로 130, 경북대학교병원 간이휴게소동 지상 1층 (삼덕동2가)",,35.866235255,128.6043125526,44.5,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
달콤한생각,대구광역시,중구,"대구광역시 중구 중앙대로 434-4, 5층 (포정동)",,35.8719044333,128.594507062,180.2,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
푸푸(PUPU),대구광역시,중구,"대구광역시 중구 중앙대로 454-2, 1층 (화전동)",,35.8736511583,128.5948365833,11,,대구광역시 중구 보건소,053-661-2774,2025-12-24,3410000,대구광역시 중구
